"Date","Time","CO(GT)","PT08.S1(CO)","NMHC(GT)","C6H6(GT)","PT08.S2(NMHC)","NOx(GT)","PT08.S3(NOx)","NO2(GT)","PT08.S4(NO2)","PT08.S5(O3)","T","RH","AH"
"1/28/2005","19:00:00","3.0","-200","-200","-200.0","-200","300","-200","198","-200","-200","-200","-200","-200"
"1/28/2005","20:00:00","1.9","-200","-200","-200.0","-200","224","-200","155","-200","-200","-200","-200","-200"
"1/28/2005","21:00:00","1.8","-200","-200","-200.0","-200","219","-200","152","-200","-200","-200","-200","-200"
"1/28/2005","22:00:00","1.1","-200","-200","-200.0","-200","145","-200","110","-200","-200","-200","-200","-200"
"1/28/2005","23:00:00","1.1","-200","-200","-200.0","-200","115","-200","91","-200","-200","-200","-200","-200"
"1/29/2005","0:00:00","1.1","-200","-200","-200.0","-200","136","-200","104","-200","-200","-200","-200","-200"
"1/29/2005","1:00:00","1.0","-200","-200","-200.0","-200","107","-200","85","-200","-200","-200","-200","-200"
"1/29/2005","2:00:00","0.7","793","-200","0.8","480","70","1306","60","744","376","1.9","49.7","0.3528"
"1/29/2005","3:00:00","0.6","790","-200","0.6","454","-200","1376","-200","750","336","1.6","52.9","0.3692"
"1/29/2005","4:00:00","0.5","776","-200","0.5","444","37","1460","34","737","330","1.4","53.8","0.3687"
"1/29/2005","5:00:00","0.5","766","-200","0.5","448","33","1494","31","734","320","1.0","54.7","0.3657"
"1/29/2005","6:00:00","0.4","774","-200","0.6","458","43","1473","37","734","334","1.4","52.3","0.3591"
"1/29/2005","7:00:00","0.5","800","-200","0.9","494","73","1324","58","754","394","1.6","51.0","0.3561"
"1/29/2005","8:00:00","0.8","846","-200","2.0","586","125","1163","92","814","473","1.4","53.1","0.3642"
"1/29/2005","9:00:00","1.1","874","-200","2.8","640","154","1022","110","857","553","1.7","54.1","0.3785"
"1/29/2005","10:00:00","1.1","879","-200","2.8","642","140","1026","101","836","545","2.5","51.0","0.3778"
"1/29/2005","11:00:00","1.1","888","-200","3.0","652","150","1025","96","832","547","2.9","48.7","0.3706"
"1/29/2005","12:00:00","1.1","872","-200","2.4","610","139","1051","102","819","527","3.6","45.8","0.3674"
"1/29/2005","13:00:00","1.1","877","-200","2.5","618","134","1027","96","830","505","3.1","48.1","0.3722"
"1/29/2005","14:00:00","1.2","893","-200","3.0","653","152","987","102","845","550","3.4","46.6","0.3668"
"1/29/2005","15:00:00","1.0","866","-200","2.2","602","121","1070","88","808","465","3.7","45.8","0.3697"
"1/29/2005","16:00:00","1.2","873","-200","2.6","629","122","1049","87","817","467","4.4","43.7","0.3688"
"1/29/2005","17:00:00","1.3","911","-200","3.4","676","167","998","115","854","555","4.0","44.9","0.3689"
"1/29/2005","18:00:00","1.4","908","-200","3.0","653","165","980","118","847","551","3.3","46.8","0.3671"
"1/29/2005","19:00:00","1.3","907","-200","3.1","657","190","981","134","844","569","3.1","48.1","0.3707"
"1/29/2005","20:00:00","1.4","925","-200","3.4","678","176","960","125","861","594","2.8","49.0","0.3700"
"1/29/2005","21:00:00","1.5","920","-200","2.9","649","196","983","140","849","598","3.1","47.4","0.3661"
"1/29/2005","22:00:00","1.0","865","-200","1.7","561","103","1102","83","791","434","2.9","49.0","0.3725"
"1/29/2005","23:00:00","1.0","867","-200","1.6","552","91","1136","73","792","412","2.8","49.1","0.3726"
"1/30/2005","0:00:00","1.1","900","-200","2.3","604","119","1051","92","815","468","2.9","49.7","0.3782"
"1/30/2005","1:00:00","1.3","901","-200","2.2","599","147","1023","108","824","514","3.8","46.5","0.3762"
"1/30/2005","2:00:00","1.0","863","-200","1.7","560","101","1107","82","787","430","3.2","46.9","0.3658"
"1/30/2005","3:00:00","1.1","884","-200","2.2","598","-200","1065","-200","813","502","3.1","45.2","0.3504"
"1/30/2005","4:00:00","-200.0","873","-200","1.8","565","102","1096","83","792","494","3.1","44.8","0.3473"
"1/30/2005","5:00:00","0.6","806","-200","0.6","458","55","1322","50","728","368","3.1","44.4","0.3420"
"1/30/2005","6:00:00","0.5","800","-200","0.6","454","50","1374","44","727","348","3.0","43.4","0.3337"
"1/30/2005","7:00:00","0.4","790","-200","0.4","431","53","1438","49","722","354","2.8","43.8","0.3308"
"1/30/2005","8:00:00","0.5","805","-200","0.7","465","74","1358","62","736","382","2.7","43.2","0.3259"
"1/30/2005","9:00:00","0.7","843","-200","1.2","520","113","1202","85","762","450","3.2","42.2","0.3299"
"1/30/2005","10:00:00","0.8","849","-200","1.4","537","107","1148","82","756","460","4.6","39.0","0.3330"
"1/30/2005","11:00:00","0.8","872","-200","2.0","583","101","1126","76","765","441","5.6","37.5","0.3426"
"1/30/2005","12:00:00","1.0","890","-200","2.0","585","129","1097","92","776","454","7.2","34.2","0.3488"
"1/30/2005","13:00:00","0.9","874","-200","1.6","552","126","1128","95","760","415","6.9","35.6","0.3561"
"1/30/2005","14:00:00","0.9","862","-200","1.6","553","132","1133","95","742","418","8.2","30.1","0.3281"
"1/30/2005","15:00:00","0.9","840","-200","1.8","566","101","1176","76","717","368","7.6","27.9","0.2927"
"1/30/2005","16:00:00","1.0","844","-200","1.8","568","128","1150","95","709","397","7.9","25.9","0.2774"
"1/30/2005","17:00:00","1.0","888","-200","2.6","625","170","1062","118","763","510","7.8","28.3","0.3017"
"1/30/2005","18:00:00","1.1","845","-200","2.0","582","174","1120","122","719","472","6.3","28.8","0.2772"
"1/30/2005","19:00:00","1.2","880","-200","2.8","641","215","1077","140","759","536","5.4","30.1","0.2726"
"1/30/2005","20:00:00","1.6","916","-200","3.9","708","248","972","163","787","670","5.0","31.1","0.2730"
"1/30/2005","21:00:00","1.7","926","-200","4.1","715","247","965","164","797","711","4.6","33.8","0.2898"
"1/30/2005","22:00:00","1.1","868","-200","2.4","615","154","1095","120","752","551","4.3","36.6","0.3064"
"1/30/2005","23:00:00","1.3","932","-200","3.5","684","186","996","130","820","670","4.0","39.0","0.3203"
"1/31/2005","0:00:00","1.7","971","-200","4.6","741","231","901","145","864","771","2.9","42.8","0.3276"
"1/31/2005","1:00:00","1.5","891","-200","3.0","650","174","987","126","782","586","3.4","38.9","0.3076"
"1/31/2005","2:00:00","0.8","806","-200","1.0","495","68","1282","61","685","355","4.0","36.4","0.2982"
"1/31/2005","3:00:00","0.5","787","-200","0.5","446","-200","1395","-200","657","310","4.0","36.4","0.2989"
"1/31/2005","4:00:00","0.4","790","-200","0.4","435","39","1486","37","668","292","3.7","37.7","0.3024"
"1/31/2005","5:00:00","0.4","787","-200","0.3","415","39","1474","37","666","293","3.4","38.9","0.3075"
"1/31/2005","6:00:00","0.4","814","-200","0.6","448","54","1363","50","674","328","3.7","37.5","0.3012"
"1/31/2005","7:00:00","0.7","844","-200","1.4","538","158","1164","109","726","478","3.7","35.2","0.2833"
"1/31/2005","8:00:00","1.8","1049","-200","7.1","863","350","826","198","922","979","3.7","33.9","0.2732"
"1/31/2005","9:00:00","-200.0","1201","-200","14.0","1116","-200","617","-200","1130","1469","4.4","38.8","0.3280"
"1/31/2005","10:00:00","3.5","1293","-200","15.1","1153","584","602","283","1141","1667","6.6","34.4","0.3359"
"1/31/2005","11:00:00","2.8","1120","-200","12.5","1066","478","682","256","1040","1378","10.0","22.4","0.2753"
"1/31/2005","12:00:00","3.1","1112","-200","12.8","1078","563","683","261","1028","1426","11.9","18.6","0.2581"
"1/31/2005","13:00:00","2.5","1060","-200","11.9","1048","414","706","181","983","1246","12.5","17.2","0.2477"
"1/31/2005","14:00:00","2.7","1056","-200","11.7","1040","398","711","194","976","1187","13.2","17.3","0.2606"
"1/31/2005","15:00:00","2.9","1130","-200","14.7","1139","450","642","214","1097","1362","13.5","18.7","0.2872"
"1/31/2005","16:00:00","3.2","1162","-200","15.7","1170","503","618","204","1131","1424","14.1","18.2","0.2908"
"1/31/2005","17:00:00","4.1","1283","-200","21.1","1328","640","552","228","1294","1722","13.0","20.3","0.3030"
"1/31/2005","18:00:00","6.1","1414","-200","27.4","1490","843","488","270","1433","2051","10.4","24.7","0.3116"
"1/31/2005","19:00:00","6.8","1486","-200","30.8","1570","954","455","285","1556","2178","8.6","29.8","0.3344"
"1/31/2005","20:00:00","6.8","1523","-200","29.2","1533","984","456","282","1532","2214","7.3","36.8","0.3771"
"1/31/2005","21:00:00","3.7","1283","-200","15.0","1149","586","587","235","1148","1799","6.3","39.4","0.3795"
"1/31/2005","22:00:00","2.1","1109","-200","7.1","863","360","736","208","960","1526","5.4","43.5","0.3922"
"1/31/2005","23:00:00","1.4","1055","-200","5.4","782","231","798","161","940","1376","5.1","45.6","0.4056"
"2/1/2005","0:00:00","1.3","1038","-200","4.8","756","200","812","146","921","1317","4.2","49.4","0.4120"
"2/1/2005","1:00:00","1.1","996","-200","3.8","698","153","871","123","894","1228","4.1","50.1","0.4150"
"2/1/2005","2:00:00","1.0","995","-200","3.5","680","135","879","109","904","1200","4.1","51.5","0.4263"
"2/1/2005","3:00:00","0.9","1000","-200","3.3","670","-200","868","-200","917","1158","3.7","57.5","0.4621"
"2/1/2005","4:00:00","0.8","1042","-200","3.6","688","196","814","114","935","1204","2.5","64.8","0.4807"
"2/1/2005","5:00:00","0.9","1042","-200","3.8","701","208","795","114","945","1216","1.8","68.9","0.4878"
"2/1/2005","6:00:00","1.1","1024","-200","4.2","724","241","814","122","944","1198","2.0","64.9","0.4661"
"2/1/2005","7:00:00","1.6","1147","-200","7.7","886","417","702","149","1056","1381","2.2","65.3","0.4730"
"2/1/2005","8:00:00","3.7","1496","-200","20.0","1298","896","492","187","1440","1873","3.1","64.0","0.4938"
"2/1/2005","9:00:00","4.8","1541","-200","22.1","1352","966","448","198","1492","2112","3.7","61.7","0.4967"
"2/1/2005","10:00:00","4.1","1490","-200","17.2","1215","878","503","196","1342","2038","4.4","58.8","0.4979"
"2/1/2005","11:00:00","4.5","1533","-200","21.4","1334","985","466","218","1434","2118","5.8","54.1","0.5020"
"2/1/2005","12:00:00","4.5","1507","-200","19.8","1292","1017","479","227","1378","2110","7.3","50.8","0.5226"
"2/1/2005","13:00:00","3.7","1451","-200","18.8","1264","683","497","181","1408","1964","9.5","47.2","0.5589"
"2/1/2005","14:00:00","4.2","1432","-200","18.8","1264","660","487","179","1476","1888","11.8","44.4","0.6118"
"2/1/2005","15:00:00","3.3","1408","-200","16.7","1202","492","506","151","1410","1774","12.7","45.5","0.6648"
"2/1/2005","16:00:00","3.2","1377","-200","14.4","1128","497","540","162","1392","1626","13.5","44.8","0.6898"
"2/1/2005","17:00:00","3.6","1454","-200","16.3","1190","562","508","165","1434","1761","12.3","48.9","0.6967"
"2/1/2005","18:00:00","3.5","1268","-200","14.4","1128","539","573","173","1254","1533","10.8","40.3","0.5201"
"2/1/2005","19:00:00","4.1","1259","-200","17.0","1211","502","559","188","1243","1531","9.4","36.7","0.4324"
"2/1/2005","20:00:00","4.0","1260","-200","14.8","1142","452","595","186","1208","1476","8.3","39.5","0.4318"
"2/1/2005","21:00:00","3.3","1133","-200","9.8","971","357","683","172","1059","1332","7.8","41.2","0.4389"
"2/1/2005","22:00:00","3.0","1054","-200","6.1","818","289","777","150","966","1210","7.3","43.8","0.4505"
"2/1/2005","23:00:00","2.6","1055","-200","5.4","783","221","805","137","969","1167","6.7","47.6","0.4688"
"2/2/2005","0:00:00","2.6","1059","-200","4.7","747","204","820","133","964","1133","6.6","51.2","0.5007"
"2/2/2005","1:00:00","2.6","1063","-200","5.1","769","183","806","122","992","1109","6.4","52.6","0.5074"
"2/2/2005","2:00:00","2.9","1135","-200","6.9","854","222","722","130","1065","1218","5.3","57.8","0.5177"
"2/2/2005","3:00:00","2.9","1126","-200","7.3","868","-200","680","-200","1075","1222","3.4","66.7","0.5281"
"2/2/2005","4:00:00","2.5","1058","-200","4.8","753","210","764","121","986","1149","3.3","66.8","0.5215"
"2/2/2005","5:00:00","2.0","1040","-200","3.6","688","185","846","114","920","1090","3.7","62.9","0.5059"
"2/2/2005","6:00:00","2.2","1068","-200","4.5","736","257","792","125","946","1114","2.6","67.5","0.5034"
"2/2/2005","7:00:00","2.4","1042","-200","5.2","771","297","795","136","941","1089","3.5","60.9","0.4857"
"2/2/2005","8:00:00","4.0","1322","-200","15.1","1151","573","566","174","1286","1446","2.7","63.4","0.4787"
"2/2/2005","9:00:00","6.7","1549","-200","27.3","1485","883","422","224","1638","1930","2.8","64.2","0.4859"
"2/2/2005","10:00:00","5.6","1416","-200","19.6","1285","824","501","230","1390","1809","5.8","53.1","0.4942"
"2/2/2005","11:00:00","4.3","1337","-200","14.8","1143","693","560","205","1236","1768","9.7","40.1","0.4832"
"2/2/2005","12:00:00","4.0","1281","-200","14.5","1132","714","577","204","1206","1696","12.7","30.0","0.4398"
"2/2/2005","13:00:00","2.6","1036","-200","10.1","980","388","720","139","1000","1086","13.7","20.7","0.3221"
"2/2/2005","14:00:00","2.2","1028","-200","10.1","983","337","728","133","978","1048","13.7","19.9","0.3114"
"2/2/2005","15:00:00","1.9","984","-200","8.3","913","326","762","127","930","990","14.1","18.1","0.2884"
"2/2/2005","16:00:00","1.8","1010","-200","9.0","940","328","759","124","960","1027","14.5","18.0","0.2956"
"2/2/2005","17:00:00","3.1","1113","-200","13.4","1096","465","644","158","1092","1359","13.2","20.4","0.3074"
"2/2/2005","18:00:00","4.8","1253","-200","19.5","1284","612","536","171","1285","1618","10.5","25.1","0.3194"
"2/2/2005","19:00:00","5.8","1400","-200","27.8","1498","759","461","193","1527","1869","8.9","31.4","0.3597"
"2/2/2005","20:00:00","5.9","1470","-200","31.4","1584","771","436","195","1641","2032","8.2","36.2","0.3953"
"2/2/2005","21:00:00","4.1","1281","-200","15.6","1168","655","571","212","1195","1756","6.7","39.6","0.3906"
"2/2/2005","22:00:00","1.8","1084","-200","7.0","855","332","748","193","939","1446","5.8","42.0","0.3904"
"2/2/2005","23:00:00","1.7","1097","-200","7.8","892","287","719","167","979","1423","4.9","45.9","0.3999"
"2/3/2005","0:00:00","1.7","1032","-200","5.6","791","242","793","156","915","1278","4.5","47.9","0.4079"
"2/3/2005","1:00:00","1.5","1046","-200","6.0","812","242","782","153","940","1265","3.9","51.6","0.4226"
"2/3/2005","2:00:00","1.1","975","-200","3.9","707","192","860","128","902","1107","3.4","54.7","0.4323"
"2/3/2005","3:00:00","0.9","932","-200","2.8","642","-200","950","-200","871","1014","3.2","56.1","0.4379"
"2/3/2005","4:00:00","-200.0","926","-200","2.6","623","134","954","96","873","1011","2.0","60.8","0.4337"
"2/3/2005","5:00:00","0.3","932","-200","2.9","645","142","916","104","882","1006","1.2","63.7","0.4327"
"2/3/2005","6:00:00","0.4","937","-200","2.8","640","194","922","130","870","1010","2.1","60.3","0.4368"
"2/3/2005","7:00:00","0.6","996","-200","4.2","724","216","861","134","938","1067","1.3","63.1","0.4322"
"2/3/2005","8:00:00","3.0","1382","-200","16.7","1202","728","534","275","1352","1630","1.3","64.8","0.4410"
"2/3/2005","9:00:00","5.6","1544","-200","29.1","1530","975","416","309","1706","2030","2.1","62.2","0.4491"
"2/3/2005","10:00:00","4.9","1429","-200","20.7","1317","947","495","322","1425","1916","5.1","50.8","0.4499"
"2/3/2005","11:00:00","3.5","1312","-200","15.5","1164","790","570","333","1230","1761","8.5","39.7","0.4425"
"2/3/2005","12:00:00","2.2","1205","-200","10.3","989","551","643","235","1084","1597","11.5","33.0","0.4476"
"2/3/2005","13:00:00","2.7","1322","-200","13.8","1110","565","568","241","1208","1776","12.2","34.3","0.4864"
"2/3/2005","14:00:00","2.7","1301","-200","12.7","1074","532","574","214","1255","1636","13.5","35.0","0.5396"
"2/3/2005","15:00:00","2.1","1280","-200","11.4","1030","458","597","174","1246","1480","14.9","34.9","0.5869"
"2/3/2005","16:00:00","2.0","1256","-200","10.2","986","407","612","157","1240","1412","15.7","34.5","0.6111"
"2/3/2005","17:00:00","2.4","1358","-200","14.3","1128","434","545","170","1344","1611","14.7","37.2","0.6180"
"2/3/2005","18:00:00","6.7","1713","-200","32.4","1605","980","383","212","1870","2186","12.2","44.8","0.6342"
"2/3/2005","19:00:00","6.4","1655","-200","29.0","1527","966","393","249","1758","2203","10.3","52.4","0.6578"
"2/3/2005","20:00:00","3.9","1444","-200","17.6","1227","646","485","230","1414","1891","9.3","55.5","0.6503"
"2/3/2005","21:00:00","2.7","1314","-200","12.6","1069","470","571","216","1271","1662","8.2","57.6","0.6304"
"2/3/2005","22:00:00","3.0","1368","-200","15.5","1164","528","524","217","1350","1674","6.3","65.1","0.6237"
"2/3/2005","23:00:00","2.1","1195","-200","9.1","943","378","645","203","1149","1462","6.5","63.1","0.6132"
"2/4/2005","0:00:00","1.2","1083","-200","6.4","828","235","734","161","1067","1273","6.0","62.7","0.5890"
"2/4/2005","1:00:00","1.2","1055","-200","5.1","771","217","780","147","1030","1174","5.1","65.4","0.5797"
"2/4/2005","2:00:00","0.7","973","-200","3.3","672","141","887","111","954","1031","4.7","64.6","0.5568"
"2/4/2005","3:00:00","0.9","1038","-200","5.3","776","-200","778","-200","1031","1082","2.9","72.2","0.5523"
"2/4/2005","4:00:00","0.8","949","-200","3.1","656","158","895","114","948","991","5.0","63.5","0.5575"
"2/4/2005","5:00:00","0.4","920","-200","2.2","601","87","974","80","920","925","3.9","65.5","0.5367"
"2/4/2005","6:00:00","0.7","989","-200","3.9","703","194","843","122","988","1017","1.8","74.5","0.5271"
"2/4/2005","7:00:00","1.4","1100","-200","6.9","854","401","714","186","1075","1187","1.8","73.7","0.5198"
"2/4/2005","8:00:00","4.0","1411","-200","19.7","1288","887","492","306","1472","1638","2.3","70.9","0.5182"
"2/4/2005","9:00:00","3.9","1328","-200","20.1","1300","654","499","301","1405","1672","4.4","61.1","0.5176"
"2/4/2005","10:00:00","3.1","1308","-200","16.3","1189","566","534","274","1325","1656","7.7","49.8","0.5267"
"2/4/2005","11:00:00","3.2","1280","-200","14.3","1127","649","558","247","1277","1641","12.1","36.9","0.5212"
"2/4/2005","12:00:00","1.5","1056","-200","7.0","857","309","735","169","1028","1117","15.0","28.5","0.4821"
"2/4/2005","13:00:00","1.2","1018","-200","6.3","825","228","781","138","994","900","14.5","28.3","0.4665"
"2/4/2005","14:00:00","1.9","1084","-200","8.6","923","312","712","148","1085","1046","12.9","31.8","0.4707"
"2/4/2005","15:00:00","1.5","998","-200","6.6","841","276","792","165","979","884","12.1","32.3","0.4548"
